publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	ISSNs	eISSNs	ISBNs
IntraVital		2165-9087	2012-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kinv20		openurl?genre=journal&stitle=kinv20		fulltext	transfer in (2015): Landes													2165-9087	
Islets	1938-2014	1938-2022	2009-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kisl20		openurl?genre=journal&stitle=kisl20		fulltext	transfer in (2015): Landes		serial										1938-2014	1938-2022	
JAK-STAT		2162-3996	2012-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kjks20		openurl?genre=journal&stitle=kjks20		fulltext	transfer in (2015): Landes													2162-3996	
mAbs	1942-0862	1942-0870	2009-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kmab20		openurl?genre=journal&stitle=kmab20		fulltext	transfer in (2015): Landes		serial										1942-0862	1942-0870	
Molecular and Cellular Oncology		2372-3556	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kmco20		openurl?genre=journal&stitle=kmco20		fulltext	transfer in (2015): Landes													2372-3556	
Mobile Genetic Elements		2159-256X	2011-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kmge20		openurl?genre=journal&stitle=kmge20		fulltext	transfer in (2015): Landes													2159-256X	
Nucleus	1949-1034	1949-1042	2010-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kncl20		openurl?genre=journal&stitle=kncl20		fulltext	transfer in (2015): Landes		serial										1949-1034	1949-1042	
Neurogenesis		2326-2133	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kngs20		openurl?genre=journal&stitle=kngs20		fulltext	transfer in (2015): Landes													2326-2133	
Organogenesis	1547-6278	1555-8592	2004-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kogg20		openurl?genre=journal&stitle=kogg20		fulltext	transfer in (2015): Landes		serial										1547-6278	1555-8592	
OncoImmunology		2162-402X	2012-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=koni20		openurl?genre=journal&stitle=koni20		fulltext	transfer in (2015): Landes													2162-402X	
Rare Diseases		2167-5511	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=krad20		openurl?genre=journal&stitle=krad20		fulltext	transfer in (2015): Landes. Open Access													2167-5511	
Small GTPases	2154-1248	2154-1256	2010-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ksgt20		openurl?genre=journal&stitle=ksgt20		fulltext	transfer in (2015): Landes		serial										2154-1248	2154-1256	
Spermatogenesis	2156-5554	2156-5562	2011-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kspe20		openurl?genre=journal&stitle=kspe20		fulltext	transfer in (2015): Landes		serial										2156-5554	2156-5562	
Systems Biomedicine	2162-8130	2162-8149	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kssb20		openurl?genre=journal&stitle=kssb20		fulltext	transfer in (2015): Landes		serial										2162-8130	2162-8149	
Tissue Barriers		2168-8370	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ktib20		openurl?genre=journal&stitle=ktib20		fulltext	transfer in (2015): Landes													2168-8370	
Temperature	2332-8940	#2332-8926	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ktmp20		openurl?genre=journal&stitle=ktmp20		fulltext			serial										2332-8940	2332-8926	
Transcription	2154-1264	2154-1272	2010-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ktrn20		openurl?genre=journal&stitle=ktrn20		fulltext	transfer in (2015): Landes		serial										2154-1264	2154-1272	
Translation		2169-0731	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ktrs20		openurl?genre=journal&stitle=ktrs20		fulltext	transfer in (2015): Landes													2169-0731	
Vascularized Composite Allotransplantation	2372-3505	2372-3513	2014-01-01	1	1-2				http://www.tandfonline.com/openurl?genre=journal&stitle=kvca20		openurl?genre=journal&stitle=kvca20		fulltext			serial										2372-3505	2372-3513	
Virulence	2150-5594	2150-5608	2010-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kvir20		openurl?genre=journal&stitle=kvir20		fulltext	transfer in (2015): Landes		serial										2150-5594	2150-5608	
Worm		2162-4054	2012-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kwrm20		openurl?genre=journal&stitle=kwrm20		fulltext	transfer in (2015): Landes													2162-4054	
Environmental Letters	0013-9300		1971-01-01	1	1	1975-12-31	10	3	http://www.tandfonline.com/openurl?genre=journal&stitle=lesa17		openurl?genre=journal&stitle=lesa17		fulltext	now: Journal of Environmental Science and Health, Part A: Toxic/Hazardous Substances and Environmental Engineering		serial										0013-9300		
Journal of Environmental Science and Health. Part C: Environmental Carcinogenesis Reviews	0736-3001		1983-01-01	1	1	1985-12-31	3	2	http://www.tandfonline.com/openurl?genre=journal&stitle=lesc18		openurl?genre=journal&stitle=lesc18		fulltext			serial										0736-3001		
Environmental Carcinogenesis Reviews	0882-8164		1986-01-01	4	1	1990-12-31	8	2	http://www.tandfonline.com/openurl?genre=journal&stitle=lesc19		openurl?genre=journal&stitle=lesc19		fulltext			serial										0882-8164		
Journal of Liquid Chromatography	0148-3919		1978-01-01	1	1	1995-12-31	18	20	http://www.tandfonline.com/openurl?genre=journal&stitle=ljlc19		openurl?genre=journal&stitle=ljlc19		fulltext			serial										0148-3919		
Journal of Structural Mechanics	0360-1218		1972-01-01	1	1	1986-12-31	14	4	http://www.tandfonline.com/openurl?genre=journal&stitle=lmbd18		openurl?genre=journal&stitle=lmbd18		fulltext			serial										0360-1218		
Journal of Macromolecular Science: Part A - Chemistry	0022-233X		1967-01-01	1	1	1991-12-31	28	sup3	http://www.tandfonline.com/openurl?genre=journal&stitle=lmsa19		openurl?genre=journal&stitle=lmsa19		fulltext			serial										0022-233X		
Preparative Biochemistry	0032-7484		1971-01-01	1	1	1995-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=lpbb19		openurl?genre=journal&stitle=lpbb19		fulltext			serial										0032-7484		
Liquid Fuels Technology	0737-7266		1983-01-01	1	1	1985-12-31	3	4	http://www.tandfonline.com/openurl?genre=journal&stitle=lpet18		openurl?genre=journal&stitle=lpet18		fulltext			serial										0737-7266		
Fuel Science and Technology International	0884-3759		1986-01-01	4	1	1996-12-31	14	10	http://www.tandfonline.com/openurl?genre=journal&stitle=lpet19		openurl?genre=journal&stitle=lpet19		fulltext			serial										0884-3759		
Journal of Macromolecular Science: Part D - Reviews in Polymer Processing	0022-2321		1971-01-01	1	1	1971-12-31	1	2	http://www.tandfonline.com/openurl?genre=journal&stitle=lpte19		openurl?genre=journal&stitle=lpte19		fulltext			serial										0022-2321		
Communications in Statistics. Part C: Sequential Analysis	0731-177X		1982-01-01	1	1	1983-12-31	2	4	http://www.tandfonline.com/openurl?genre=journal&stitle=lsqa19		openurl?genre=journal&stitle=lsqa19		fulltext			serial										0731-177X		
Separation Science	0037-2366		1966-01-01	1	1	1977-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=lsst19		openurl?genre=journal&stitle=lsst19		fulltext			serial										0037-2366		
Communications in Statistics	0090-3272	2332-3965	1973-01-01	1	1	1975-12-31	4	9	http://www.tandfonline.com/openurl?genre=journal&stitle=lsta19		openurl?genre=journal&stitle=lsta19		fulltext			serial										0090-3272	2332-3965	
International Journal of Mental Health	0020-7411	1557-9328	2004-01-01	33	1				http://www.tandfonline.com/openurl?genre=journal&stitle=mimh		openurl?genre=journal&stitle=mimh		fulltext	transfer in (2015): M.E. Sharpe		serial										0020-7411	1557-9328	
Public Integrity	1099-9922	1558-0989	2004-01-01	6	1				http://www.tandfonline.com/openurl?genre=journal&stitle=mpin20		openurl?genre=journal&stitle=mpin20		fulltext	transfer in (2015): M.E. Sharpe		serial										1099-9922	1558-0989	
Journal of Interdisciplinary Cycle Research	0022-1945		1970-01-01	1	1	1993-12-31	24	4	http://www.tandfonline.com/openurl?genre=journal&stitle=nbrr19		openurl?genre=journal&stitle=nbrr19		fulltext			serial										0022-1945		
Fragblast	1385-514X	1744-4977	1997-01-01	1	1	2006-12-31	10	3-4	http://www.tandfonline.com/openurl?genre=journal&stitle=nfgb20		openurl?genre=journal&stitle=nfgb20		fulltext	Ceased:2007		serial										1385-514X	1744-4977	
Integrated Assessment	1389-5176		2002-03-01	3	1	2004-12-31	4	4	http://www.tandfonline.com/openurl?genre=journal&stitle=nias20		openurl?genre=journal&stitle=nias20		fulltext	Ceased: 2005		serial										1389-5176		
Beitrage zur Neotropischen Fauna	0005-8130		1956-01-01	1	1	1971-12-31	6	3	http://www.tandfonline.com/openurl?genre=journal&stitle=nnfe18		openurl?genre=journal&stitle=nnfe18		fulltext			serial										0005-8130		
Studies on Neotropical Fauna	0375-2410		1972-01-01	7	1	1975-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=nnfe19		openurl?genre=journal&stitle=nnfe19		fulltext			serial										0375-2410		
Interface	0303-3902		1972-01-01	1	1	1993-12-31	22	4	http://www.tandfonline.com/openurl?genre=journal&stitle=nnmr19		openurl?genre=journal&stitle=nnmr19		fulltext			serial										0303-3902		
Cogent Arts and Humanities		2331-1983	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oaah20		openurl?genre=journal&stitle=oaah20		fulltext	Open Access													2331-1983	
Cogent Biology		2331-2025	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oabi20		openurl?genre=journal&stitle=oabi20		fulltext	Open Access													2331-2025	
Cogent Business & Management		2331-1975	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oabm20		openurl?genre=journal&stitle=oabm20		fulltext	Open Access													2331-1975	
Cogent Chemistry		2331-2009	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oach20		openurl?genre=journal&stitle=oach20		fulltext	Open Access													2331-2009	
Cogent Education		2331-186X	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oaed20		openurl?genre=journal&stitle=oaed20		fulltext	Open Access													2331-186X	
Cogent Engineering		2331-1916	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oaen20		openurl?genre=journal&stitle=oaen20		fulltext	Open Access													2331-1916	
Cogent Environmental Science		2331-1843	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oaes20		openurl?genre=journal&stitle=oaes20		fulltext	Open Access													2331-1843	
Cogent Food & Agriculture		2331-1932	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oafa20		openurl?genre=journal&stitle=oafa20		fulltext	Open Access													2331-1932	
Cogent Geoscience		2331-2041	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oage20		openurl?genre=journal&stitle=oage20		fulltext	Open Access													2331-2041	
Cogent Mathematics		2331-1835	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oama20		openurl?genre=journal&stitle=oama20		fulltext	Open Access													2331-1835	
Cogent Medicine		2331-205X	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oamd20		openurl?genre=journal&stitle=oamd20		fulltext	Open Access													2331-205X	
Cogent Physics		2331-1940	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oaph20		openurl?genre=journal&stitle=oaph20		fulltext	Open Access													2331-1940	
Cogent Psychology		2331-1908	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oaps20		openurl?genre=journal&stitle=oaps20		fulltext	Open Access													2331-1908	
Cogent Social Sciences		2331-1886	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oass20		openurl?genre=journal&stitle=oass20		fulltext	Open Access													2331-1886	
Journal of Endocrinology, Metabolism and Diabetes of South Africa	1608-9677	2220-1009	2004-01-01	9	1				http://www.tandfonline.com/openurl?genre=journal&stitle=oemd20		openurl?genre=journal&stitle=oemd20		fulltext	Open Access		serial										1608-9677	2220-1009	
Southern African Journal of Anaesthesia and Analgesia	2220-1181	2220-1173	2002-01-01	8	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ojaa20		openurl?genre=journal&stitle=ojaa20		fulltext	Open Access		serial										2220-1181	2220-1173	
South African Family Practice	2078-6190	2078-6204	2004-01-01	46	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ojfp20		openurl?genre=journal&stitle=ojfp20		fulltext	Open Access		serial										2078-6190	2078-6204	
Cognitive Neuroscience	1758-8928	1758-8936	2010-01-02	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=pcns20		openurl?genre=journal&stitle=pcns20		fulltext			serial										1758-8928	1758-8936	
International Journal of Behavioral Development	0165-0254	1464-0651	1996-01-01	19	1	2005-12-31	29	6	http://www.tandfonline.com/openurl?genre=journal&stitle=pibd20		openurl?genre=journal&stitle=pibd20		fulltext	transfer out (2006): Sage		serial										0165-0254	1464-0651	
Quarterly Journal of Experimental Psychology	0033-555X		1948-01-01	1	1	1980-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=pqje19		openurl?genre=journal&stitle=pqje19		fulltext	now: Quarterly Journal of Experimental Psychology 2006 ; previously split: The Quarterly Journal of Experimental Psychology Section A and Section B 1981-2005; Quarterly Journal of Experimental Psychology 1948-1980		serial										0033-555X		
Writing Systems Research	1758-6801	1758-681X	2009-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=pwsr20		openurl?genre=journal&stitle=pwsr20		fulltext			serial										1758-6801	1758-681X	
Journal of The Royal Central Asian Society	0035-8789		1914-01-01	1	1	1969-12-31	56	3	http://www.tandfonline.com/openurl?genre=journal&stitle=raaf19		openurl?genre=journal&stitle=raaf19		fulltext			serial										0035-8789		
African Journal of AIDS Research	1608-5906	1727-9445	2002-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=raar20		openurl?genre=journal&stitle=raar20		fulltext			serial										1608-5906	1727-9445	
International Journal of Adolescence and Youth	0267-3843	2164-4527	1987-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rady20		openurl?genre=journal&stitle=rady20		fulltext			serial										0267-3843	2164-4527	
Africa Review	0974-4053	0974-4061	2009-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rafr20		openurl?genre=journal&stitle=rafr20		fulltext			serial										0974-4053	0974-4061	
Arts & Health	1753-3015	1753-3023	2009-03-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rahe20		openurl?genre=journal&stitle=rahe20		fulltext			serial										1753-3015	1753-3023	
Australian Cultural History	0728-8433	1942-5139	2009-04-01	27	1	2010-12-31	28	2-3	http://www.tandfonline.com/openurl?genre=journal&stitle=rahi20		openurl?genre=journal&stitle=rahi20		fulltext	Ceased:2010		serial										0728-8433	1942-5139	
Historical Studies: Australia and New Zealand	0728-6023		1940-01-01	1	1	1967-12-31	12	48	http://www.tandfonline.com/openurl?genre=journal&stitle=rahs18		openurl?genre=journal&stitle=rahs18		fulltext			serial										0728-6023		
Historical Studies	0018-2559		1967-01-01	13	49	1987-12-31	22	89	http://www.tandfonline.com/openurl?genre=journal&stitle=rahs19		openurl?genre=journal&stitle=rahs19		fulltext			serial										0018-2559		
Africa Journal of Management	2332-2373	2332-2381	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rajm20		openurl?genre=journal&stitle=rajm20		fulltext	New for 2015		serial										2332-2373	2332-2381	
Australasian Journal of Psychology and Philosophy	1832-8660		1923-01-01	1	1	1946-12-31	24	3	http://www.tandfonline.com/openurl?genre=journal&stitle=rajp19		openurl?genre=journal&stitle=rajp19		fulltext	now: Australasian Journal of Philosophy		serial										1832-8660		
African Journal of Science, Technology, Innovation and Development	2042-1338	2042-1346	2013-02-01	5	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rajs20		openurl?genre=journal&stitle=rajs20		fulltext	Taylor & Francis subscriber access is available from Volume 5 (2013) onwards. If you require back issues or access to volumes prior to Volume 5, please contact Adonis & Abbey at editor@adonis-abbey.com.		serial										2042-1338	2042-1346	
Australian Journal of Maritime & Ocean Affairs	1836-6503		2009-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ramo20		openurl?genre=journal&stitle=ramo20		fulltext			serial										1836-6503		
Hong Kong Journal of Public Administration	0252-9165		1979-01-01	1	1	1983-12-31	5	2	http://www.tandfonline.com/openurl?genre=journal&stitle=rapa18		openurl?genre=journal&stitle=rapa18		fulltext	now: Asia Pacific Journal of Public Administration. continues: Asian Journal of Public Administration (1984 - 2003)		serial										0252-9165		
