publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	collection	notes	department_code	continent	country	places	people	topics
Outbreak at Jeddah in June 1858. Papers.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686679		FO 424/18						1858-1859	1858-1859							Confidential Print: Middle East		FO	Middle East		Aden, Albania, Aleppo, Alexandria, Austria, Cairo, Crete, Damascus, Delhi, Egypt, France, Greece, Hejaz, Holy Land, India, Ionian Islands, Iran, Istanbul, Jeddah, Levant, London, Malta, Mecca, Ottoman Empire, Paris, Persian Gulf, Port Said, Red Sea, Russia, Smyrna (Izmir), Suakin, Suez Canal, Syria, Turkey, United Kingdom, United States, Yemen	Fuad I of Egypt; Kimberley, 1st Earl of (Sir John Wodehouse, Bt); Malet, Sir Edward, Bt; Malmesbury, 3rd Earl of (James Harris)	Anglo-Iranian Oil Company, Arabs, arms trade, assassination, bombardment, British Government, British nationals, business, capitulations, Catholicism, Christianity, communications, concession, coup d'état, customs, diplomatic representation, education, execution, exile, expulsions, firman (Ottoman imperial decree), Islam, Judaism, judicial system, massacre, military, mining, navy, oil, parliament, piracy, political residency, Protestantism, railway, refugees, revolution, roads, Royal Navy, slavery, slave trade, Sublime Porte, telegraph lines, trade, treaty, war, women
Revision of the Commercial Treaties between Great Britain and Turkey. Further Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=687005		FO 424/180						1894-1896	1894-1896							Confidential Print: Middle East		FO	Middle East		Austria, France, Germany, Istanbul, Italy, London, Ottoman Empire, Port Said, Russia, Turkey, United Kingdom, United States	Curzon of Kedleston, 1st Marquess (George Curzon); Grey, Sir Edward, 1st Viscount Grey of Fallodon; Kimberley, 1st Earl of (Sir John Wodehouse, Bt); Rosebery, 5th Earl of (Archibald Primrose); Salisbury, 3rd Marquess of (Robert Gascoyne-Cecil)	British Government, British nationals, business, capitulations, communications, concession, diplomatic representation, mining, oil, Sublime Porte, tariffs, trade, treaty
Asiatic Turkey. Further Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=687007		FO 424/181						1895 Jan.-Mar.	1895							Confidential Print: Middle East		FO	Middle East		Aden, Adrianople (Erdine), Aleppo, Alexandretta (?skenderun), Anatolia, Ankara, Armenia, Austria, Azerbaijan, Baghdad, Black Sea, Bucharest, Bulgaria, Cairo, Damascus, France, Gaza, Germany, Greece, India, Iran, Iraq, Istanbul, Italy, Jerusalem, Kurdistan, Lebanon, Levant, London, Mecca, Mosul, Ottoman Empire, Paris, Romania, Russia, Salonica, Sana'a, Smyrna (Izmir), Sofia, Syria, Tblisi (Tiflis), Tehran, Turkey, United Kingdom, United States, Varna, Washington, DC, Yemen	Fuad I of Egypt; Georges-Picot, François; Gladstone, William; Kimberley, 1st Earl of (Sir John Wodehouse, Bt); Wilson, Sir Arnold; Wolff, Sir (Henry) Drummond	Arabs, arms trade, army, assassination, British Empire, British Government, British nationals, business, capitulations, Catholicism, Christianity, church, communications, concession, coup d'état, diplomatic representation, education, elections, evacuation, execution, exile, expulsions, famine, firman (Ottoman imperial decree), foreign policy, international border, Islam, judicial system, Kurds, massacre, migration, military, mining, oil, Orthodox Church, parliament, propaganda, Protestantism, railway, refugees, religious persecution, revolt, revolution, roads, Royal Navy, slavery, Sublime Porte, telegraph lines, trade, treaty, Treaty of San Stefano (1878), war, women
Asiatic Turkey. Further Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=687009		FO 424/182						1895 Apr.-June	1895							Confidential Print: Middle East		FO	Middle East		Aleppo, Alexandretta (?skenderun), Alexandria, Ankara, Armenia, Austria, Bucharest, Bulgaria, Cairo, Caucasus, Crete, Damascus, Dardanelles, France, Germany, Greece, Iran, Israel, Istanbul, Italy, Jeddah, Jerusalem, Jordan, Kurdistan, Lebanon, London, Mecca, Mediterranean Sea, Mosul, Ottoman Empire, Palestine, Paris, Persian Gulf, Port Said, Red Sea, Russia, Salonica, Sana'a, Sidon, Smyrna (Izmir), Suez Canal, Syria, Tabriz, Tblisi (Tiflis), Tehran, Tripoli, Turkey, Tyre, United Kingdom, United States	Baring, Sir Evelyn, 1st Earl of Cromer; Fuad I of Egypt; Gladstone, William; Kimberley, 1st Earl of (Sir John Wodehouse, Bt); Lascelles, Sir Frank; Malet, Sir Edward, Bt; Salisbury, 3rd Marquess of (Robert Gascoyne-Cecil)	Anglo-Iranian Oil Company, Arabs, arms trade, army, assassination, battle, British Government, business, caliphate, capitulations, Catholicism, Christianity, church, communications, concession, coup d'état, customs, diplomatic representation, disease, education, elections, execution, exile, famine, firman (Ottoman imperial decree), international border, Islam, Judaism, judicial system, Kurds, massacre, migration, military, mining, oil, parliament, propaganda, Protestantism, refugees, revolt, revolution, riots, roads, Royal Navy, siege, slavery, Sublime Porte, Sunni Muslim, telegraph lines, trade, treaty, war, women
Asiatic Turkey. Further Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=687011		FO 424/183						1895 July-Sept.	1895							Confidential Print: Middle East		FO	Middle East		Aden, Aleppo, Alexandretta (?skenderun), Alexandria, Ankara, Armenia, Austria, Baghdad, Bulgaria, Cairo, Caucasus, Damascus, France, Germany, Greece, Hejaz, India, Iran, Iraq, Istanbul, Jeddah, Jerusalem, Kurdistan, Levant, London, Mecca, Mosul, Ottoman Empire, Paris, Persian Gulf, Port Said, Red Sea, Russia, Sana'a, Smyrna (Izmir), Suakin, Suez Canal, Syria, Turkey, United Kingdom, United States, Yemen	Baring, Sir Evelyn, 1st Earl of Cromer; Kimberley, 1st Earl of (Sir John Wodehouse, Bt); Malet, Sir Edward, Bt; Salisbury, 3rd Marquess of (Robert Gascoyne-Cecil)	Arabs, arms trade, army, assassination, British Government, British nationals, business, Catholicism, Christianity, church, communications, concession, coup d'état, customs, diplomatic representation, education, elections, execution, exile, famine, imam, international border, Islam, judicial system, Kurds, massacre, migration, military, mining, oil, parliament, Protestantism, railway, refugees, revolt, roads, siege, slavery, slave trade, Sublime Porte, Sunni Muslim, telegraph lines, trade, treaty, war, women
Asiatic Turkey. Further Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=687013		FO 424/184						1895 Oct.-Dec.	1895							Confidential Print: Middle East		FO	Middle East		Aden, Adrianople (Erdine), Albania, Aleppo, Alexandretta (?skenderun), Alexandria, Anatolia, Ankara, Armenia, Austria, Baghdad, Black Sea, Bosphorus, Bulgaria, Caucasus, Crete, Damascus, Dardanelles, Egypt, Euphrates River, France, Gaza, Germany, Greece, Hejaz, India, Iran, Istanbul, Italy, Jeddah, Jerusalem, Lebanon, Levant, London, Malta, Mecca, Mediterranean Sea, Montenegro, Mosul, Nablus, Ottoman Empire, Paris, Port Said, Red Sea, Russia, Salonica, Sana'a, Serbia, Sidon, Smyrna (Izmir), Suakin, Suez Canal, Syria, Tblisi (Tiflis), Tehran, Tripoli, Turkey, Tyre, United Kingdom, United States, Yemen	Chamberlain, Neville; Douglas-Home, Sir Alec, 14th Earl of Home; Gamal Abdel Nasser; Salisbury, 3rd Marquess of (Robert Gascoyne-Cecil); Wilson, Sir Arnold; Wingate, Sir Francis, Bt	Anglo-Iranian Oil Company, Arabs, arms trade, army, assassination, banking, battle, British Government, British nationals, business, caliphate, Catholicism, Christianity, church, Committee of Union and Progress ('Young Turks'), communications, concession, coup d'état, customs, diplomacy, diplomatic representation, disease, education, elections, evacuation, execution, exile, famine, firman (Ottoman imperial decree), imam, international border, Islam, Judaism, judicial system, Kurds, mandate, Maronites, massacre, migration, military, mining, oil, plague, political residency, Protestantism, railway, refugees, religious persecution, revolt, revolution, riots, roads, Royal Navy, siege, Sublime Porte, telegraph lines, trade, treaty, Treaty of San Stefano (1878), uprising, war, women
Finances of Turkey. Further Correspondence. Part XVI.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=687015		FO 424/185						1895	1895							Confidential Print: Middle East		FO	Middle East		Aleppo, Anatolia, Ankara, Armenia, Crete, Damascus, Egypt, France, Istanbul, Jerusalem, Levant, Ottoman Empire, Russia, Smyrna (Izmir), Syria, Tripoli, Turkey, United Kingdom	Kimberley, 1st Earl of (Sir John Wodehouse, Bt); Salisbury, 3rd Marquess of (Robert Gascoyne-Cecil)	army, banking, bonds, British Government, business, concession, currency, customs, fishing, international border, loans, mining, oil, Ottoman Public Debt Administration, railway, Sublime Porte, tariffs, trade, war
Asiatic Turkey. Further Correspondence									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=687017		FO 424/186						1896 Jan.-Mar.	1896							Confidential Print: Middle East		FO	Middle East		Aden, Albania, Aleppo, Alexandretta (?skenderun), Anatolia, Ankara, Armenia, Austria, Baghdad, Bethlehem, Black Sea, Bosphorus, Bucharest, Bulgaria, Caucasus, Crete, Damascus, Dardanelles, Egypt, Euphrates River, France, Germany, Greece, Hejaz, Iran, Iraq, Istanbul, Italy, Jeddah, Jerusalem, Lebanon, Levant, London, Malta, Mecca, Mediterranean Sea, Mosul, Ottoman Empire, Paris, Port Said, Red Sea, Rhodes, Russia, Salonica, Sana'a, Sidon, Smyrna (Izmir), Sofia, Syria, Tabriz, Tblisi (Tiflis), Tehran, Tripoli, Turkey, United Kingdom, United States, Varna, Yemen	Chamberlain, Neville; Salisbury, 3rd Marquess of (Robert Gascoyne-Cecil); Wolff, Sir (Henry) Drummond	Arabs, arms trade, army, assassination, banking, battle, British Government, British nationals, business, caliphate, Catholicism, Christianity, church, civil war, communications, concession, coup d'état, customs, diplomacy, diplomatic representation, disease, Dual Control (Franco-British control of Egyptian government), education, execution, exile, expulsions, famine, firman (Ottoman imperial decree), international border, Islam, Judaism, judicial system, Kurds, loans, Maronites, massacre, migration, military, mining, oil, Orthodox Church, Ottoman Public Debt Administration, parliament, propaganda, Protestantism, railway, refugees, religious persecution, revolt, revolution, riots, roads, Royal Navy, siege, slavery, Sublime Porte, telegraph lines, trade, treaty, war, women
Asiatic Turkey. Further Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=687019		FO 424/187						1896 Apr.-June	1896							Confidential Print: Middle East		FO	Middle East		Aden, Albania, Aleppo, Alexandretta (?skenderun), Anatolia, Ankara, Armenia, Austria, Baghdad, Caucasus, Crete, Damascus, Egypt, Euphrates River, France, Gaza, Germany, Greece, Hejaz, Iran, Iraq, Israel, Istanbul, Italy, Jeddah, Jerusalem, Lebanon, London, Mecca, Mediterranean Sea, Mosul, Ottoman Empire, Palestine, Paris, Port Said, Red Sea, Rhodes, Russia, Salonica, Sana'a, Smyrna (Izmir), Syria, Tabriz, Tigris River, Tripoli, Turkey, United Kingdom, United States, Yemen	Salisbury, 3rd Marquess of (Robert Gascoyne-Cecil)	Arabs, arms trade, army, assassination, banking, bombardment, British Government, British nationals, business, Catholicism, Christianity, church, communications, concession, diplomatic representation, disease, education, elections, evacuation, execution, exile, expulsions, international border, Islam, Judaism, judicial system, Kurds, massacre, migration, military, mining, oil, Orthodox Church, Protestantism, refugees, religious persecution, revolt, riots, roads, Royal Air Force, Royal Navy, siege, Sublime Porte, telegraph lines, trade, treaty, war, women
Asiatic Turkey. Further Correspondence									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=687021		FO 424/188						1896 July-Sept.	1896							Confidential Print: Middle East		FO	Middle East		Aden, Adrianople (Erdine), Aleppo, Alexandretta (?skenderun), Anatolia, Ankara, Armenia, Austria, Azerbaijan, Baghdad, Beirut, Black Sea, Bosphorus, Bulgaria, Caucasus, Crete, Damascus, Egypt, France, Germany, Greece, Hejaz, India, Iran, Israel, Istanbul, Italy, Jaffa, Jeddah, Jerusalem, Lebanon, Levant, Malta, Mecca, Ottoman Empire, Palestine, Port Said, Red Sea, Rhodes, Romania, Russia, Salonica, Sana'a, Smyrna (Izmir), Syria, Tabriz, Tehran, Tripoli, Turkey, United Kingdom, United States, Varna, Yemen	Aberdeen, 4th Earl of (George Hamilton-Gordon); Chamberlain, Neville; Salisbury, 3rd Marquess of (Robert Gascoyne-Cecil)	Arabs, arms trade, army, assassination, banking, battle, British Government, British nationals, business, caliphate, Catholicism, Christianity, church, Committee of Union and Progress ('Young Turks'), communications, concession, coup d'état, diplomatic representation, disease, elections, evacuation, execution, exile, expulsions, imam, international border, Islam, Judaism, judicial system, Kurds, loans, massacre, migration, military, oil, Orthodox Church, Protestantism, railway, refugees, revolt, revolution, riots, roads, siege, Sublime Porte, telegraph lines, trade, war, women
Asiatic Turkey. Further Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=687023		FO 424/189						1896 Oct.-Dec.	1896							Confidential Print: Middle East		FO	Middle East		Aden, Aleppo, Anatolia, Ankara, Armenia, Austria, Baghdad, Black Sea, Bosphorus, Cairo, Caucasus, Crete, Damascus, Dardanelles, Egypt, Euphrates River, France, Gaza, Germany, Greece, Hejaz, India, Iran, Istanbul, Italy, Jaffa, Jeddah, Jerusalem, Lebanon, Levant, London, Mecca, Mediterranean Sea, Mosul, Ottoman Empire, Paris, Port Said, Romania, Russia, Salonica, Sana'a, Smyrna (Izmir), Sofia, Syria, Tblisi (Tiflis), Tripoli, Turkey, United Kingdom, United States, Varna, Yemen	Salisbury, 3rd Marquess of (Robert Gascoyne-Cecil); Vivian, Hussey, 3rd Baron Vivian	Arabs, arms trade, army, assassination, banking, bonds, British Government, British nationals, business, caliphate, Catholicism, Christianity, church, communications, concession, diplomacy, diplomatic representation, education, elections, execution, exile, expulsions, famine, firman (Ottoman imperial decree), international border, Islam, Judaism, judicial system, Kurds, loans, Maronites, massacre, migration, military, mining, oil, opium, Orthodox Church, Ottoman Public Debt Administration, propaganda, Protestantism, railway, refugees, revolt, revolution, riots, roads, Royal Air Force, siege, slavery, Sublime Porte, telegraph lines, trade, treaty, war, women
